"EDITAR";"C_ORDEN";"FECHA";"PROGRAMA";"GENERO";"SDIAS";"RATING";"MILES";"INVERSION_TOTAL";"OBSERVACIONES";"F_CREACION";"C_USUARIO";"CORRELATIVO";"REVISION";"PERIODO";
"
";"AUROCO00078";"28/07/10";"AMOR AMOR AMOR-TA";"Lima";"LMWJV";"6,6";"0";"30";"";"16/07/10";"AUROCO";"8";"0";"12:59"
"
";"AUROCO00078";"29/07/10";"AMOR AMOR AMOR-TA";"Lima";"LMWJV";"6,6";"0";"30";"";"16/07/10";"AUROCO";"9";"0";"12:59"
"
";"AUROCO00078";"19/07/10";"COMPLICES-TA";"Lima";"LMWJV";"3,5";"0";"30";"";"16/07/10";"AUROCO";"1";"0";"14:39"
"
";"AUROCO00078";"20/07/10";"COMPLICES-TA";"Lima";"LMWJV";"3,5";"0";"30";"";"16/07/10";"AUROCO";"2";"0";"14:39"
"
";"AUROCO00000";"30/06/10";"AL FONDO HAY SITIO-NO";"Comedias";"LMWJV";"11,3";"677,3";"2000";"";"21/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00002";"02/07/10";"AL FONDO HAY SITIO-NO";"Comedias";"LMWJV";"11,3";"677,3";"2000";"";"21/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00002";"06/07/10";"AL FONDO HAY SITIO-NO";"Comedias";"LMWJV";"11,3";"677,3";"2000";"";"21/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00002";"08/07/10";"AL FONDO HAY SITIO-NO";"Comedias";"LMWJV";"11,3";"677,3";"2000";"";"21/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00002";"13/07/10";"AL FONDO HAY SITIO-NO";"Comedias";"LMWJV";"11,3";"677,3";"2000";"";"21/06/10";"AUROCO";"4";"0";""
"
";"AUROCO00003";"23/06/10";"HABACILAR-TA";"Concurso";"LMWJV";"4,7";"281";"550";"";"21/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00003";"23/06/10";"HABACILAR-TA";"Concurso";"LMWJV";"4,7";"281";"550";"";"21/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00003";"24/06/10";"HABACILAR-TA";"Concurso";"LMWJV";"4,7";"281";"550";"";"21/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00003";"24/06/10";"HABACILAR-TA";"Concurso";"LMWJV";"4,7";"281";"550";"";"21/06/10";"AUROCO";"4";"0";""
"
";"AUROCO00003";"24/06/10";"HABACILAR-TA";"Concurso";"LMWJV";"4,7";"281";"550";"";"21/06/10";"AUROCO";"5";"0";""
"
";"AUROCO00004";"28/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00004";"28/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00004";"28/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00004";"28/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"4";"0";""
"
";"AUROCO00004";"29/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"5";"0";""
"
";"AUROCO00004";"29/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"6";"0";""
"
";"AUROCO00004";"29/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"7";"0";""
"
";"AUROCO00004";"29/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"8";"0";""
"
";"AUROCO00004";"30/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"9";"0";""
"
";"AUROCO00004";"30/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"10";"0";""
"
";"AUROCO00004";"30/06/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"40";"";"22/06/10";"AUROCO";"11";"0";""
