"EDITAR";"C_ORDEN";"N_MOVIMIENTO";"TIPO";"DESCRIPCION";"PORCENTAJE";"MONTO";"TOTAL";"FECHA";
"
";"AUROCO04972";"0";"DESC";"COM. AGENCIA";"15";"1065,5865";"6038,3235";"25/09/14"
"
";"AUROCO04972";"1";"CARG";"CREDITO";",64";"38,6452704";"6076,9687704";"25/09/14"
"
";"AUROCO05002";"0";"DESC";"COM. AGENCIA";"15";"177,5985";"1006,3915";"10/10/14"
"
";"AUROCO05002";"1";"CARG";"CREDITO";",64";"6,4409056";"1012,8324056";"10/10/14"
"
";"AUROCO05003";"0";"DESC";"COM. AGENCIA";"15";"355,197";"2012,783";"10/10/14"
"
";"AUROCO05003";"1";"CARG";"CREDITO";",64";"12,8818112";"2025,6648112";"10/10/14"
"
";"AUROCO05057";"0";"DESC";"COM. AGENCIA";"15";"2841,564";"16102,196";"30/10/14"
"
";"AUROCO05057";"1";"CARG";"CREDITO";",64";"103,0540544";"16205,2500544";"30/10/14"
"
";"AUROCO05255";"0";"DESC";"COM. AGENCIA";"15";"2898,396";"16424,244";"19/12/14"
"
";"AUROCO05255";"1";"CARG";"CREDITO";",64";"105,1151616";"16529,3591616";"19/12/14"
"
";"AUROCO05366";"0";"DESC";"COM. AGENCIA";"15";"1086,9";"6159,1";"13/02/15"
"
";"AUROCO05366";"1";"CARG";"CREDITO";",64";"39,41824";"6198,51824";"13/02/15"
"
";"AUROCO05490";"0";"DESC";"COM. AGENCIA";"15";"1630,35";"9238,65";"09/04/15"
"
";"AUROCO05490";"1";"CARG";"CREDITO";",64";"59,12736";"9297,77736";"09/04/15"
"
";"AUROCO05525";"0";"DESC";"COM. AGENCIA";"15";"724,596";"4106,044";"06/05/15"
"
";"AUROCO05525";"1";"CARG";"CREDITO";",64";"26,2786816";"4132,3226816";"06/05/15"
"
";"AUROCO05553";"0";"DESC";"COM. AGENCIA";"15";"543,447";"3079,533";"18/05/15"
"
";"AUROCO05627";"0";"DESC";"COM. AGENCIA";"15";"3260,7";"18477,3";"30/06/15"
"
";"AUROCO05553";"1";"CARG";"CREDITO";",64";"19,7090112";"3099,2420112";"18/05/15"
"
";"AUROCO05627";"1";"CARG";"CREDITO";",64";"118,25472";"18595,55472";"30/06/15"
"
";"AUROCO05611";"0";"DESC";"COM. AGENCIA";"15";"1630,3455";"9238,6245";"19/06/15"
"
";"AUROCO05611";"1";"CARG";"CREDITO";",64";"59,1271968";"9297,7516968";"19/06/15"
"
";"AUROCO05612";"0";"DESC";"COM. AGENCIA";"15";"543,45";"3079,55";"30/06/15"
"
";"AUROCO05612";"1";"CARG";"CREDITO";",64";"19,70912";"3099,25912";"30/06/15"
"
";"AUROCO05633";"0";"DESC";"COM. AGENCIA";"15";"275,862";"1563,218";"30/06/15"
"
";"AUROCO05633";"1";"CARG";"CREDITO";",64";"10,0045952";"1573,2225952";"30/06/15"
"
";"AUROCO05651";"0";"DESC";"COM. AGENCIA";"15";"543,447";"3079,533";"07/07/15"
"
";"AUROCO05651";"1";"CARG";"CREDITO";",64";"19,7090112";"3099,2420112";"07/07/15"
"
";"AUROCO05718";"0";"DESC";"COM. AGENCIA";"15";"724,596";"4106,044";"04/08/15"
"
";"AUROCO05718";"1";"CARG";"CREDITO";",64";"26,2786816";"4132,3226816";"04/08/15"
"
";"AUROCO05671";"0";"DESC";"COM. AGENCIA";"15";"543,447";"3079,533";"24/07/15"
"
";"AUROCO05671";"1";"CARG";"CREDITO";",64";"19,7090112";"3099,2420112";"24/07/15"
"
";"AUROCO05854";"0";"DESC";"COM. AGENCIA";"15";"815,175";"4619,325";"01/10/15"
"
";"AUROCO05854";"1";"CARG";"CREDITO";",64";"29,56368";"4648,88868";"01/10/15"
"
";"AUROCO05670";"0";"DESC";"COM. AGENCIA";"15";"1379,31";"7816,09";"24/07/15"
"
";"AUROCO05670";"1";"CARG";"CREDITO";",64";"50,022976";"7866,112976";"24/07/15"
"
";"AUROCO06044";"0";"DESC";"COM. AGENCIA";"15";"1739,034";"9854,526";"03/12/15"
"
";"AUROCO06044";"1";"CARG";"CREDITO";",64";"63,0689664";"9917,5949664";"03/12/15"
"
";"AUROCO03303";"0";"DESC";"COM. AGENCIA";"15";"344,85";"1954,15";"09/01/13"
"
";"AUROCO03303";"1";"CARG";"CREDITO";",64";"12,50656";"1966,65656";"09/01/13"
"
";"AUROCO03791";"0";"DESC";"COM. AGENCIA";"15";"525,15";"2975,85";"12/06/13"
"
";"AUROCO03791";"1";"CARG";"CREDITO";",64";"19,04544";"2994,89544";"12/06/13"
"
";"AUROCO03647";"0";"DESC";"COM. AGENCIA";"15";"344,85";"1954,15";"24/04/13"
"
";"AUROCO03647";"1";"CARG";"CREDITO";",64";"12,50656";"1966,65656";"24/04/13"
"
";"AUROCO03821";"0";"DESC";"COM. AGENCIA";"15";"787,734";"4463,826";"27/06/13"
"
";"AUROCO03821";"1";"CARG";"CREDITO";",64";"28,5684864";"4492,3944864";"27/06/13"
"
";"AUROCO04170";"0";"DESC";"COM. AGENCIA";"15";"355,197";"2012,783";"29/11/13"
"
";"AUROCO04170";"1";"CARG";"CREDITO";",64";"12,8818112";"2025,6648112";"29/11/13"
"
";"AUROCO04446";"0";"DESC";"COM. AGENCIA";"15";"532,794";"3019,166";"14/03/14"
"
";"AUROCO04446";"1";"CARG";"CREDITO";",64";"19,3226624";"3038,4886624";"14/03/14"
"
";"AUROCO04708";"0";"DESC";"COM. AGENCIA";"15";"1420,788";"8051,132";"12/06/14"
"
";"AUROCO04708";"1";"CARG";"CREDITO";",64";"51,5272448";"8102,6592448";"12/06/14"
"
";"AUROCO04789";"0";"DESC";"COM. AGENCIA";"15";"1065,588";"6038,332";"03/07/14"
"
";"AUROCO04789";"1";"CARG";"CREDITO";",64";"38,6453248";"6076,9773248";"03/07/14"
"
";"AUROCO04810";"0";"DESC";"COM. AGENCIA";"15";"799,191";"4528,749";"11/07/14"
"
";"AUROCO04810";"1";"CARG";"CREDITO";",64";"28,9839936";"4557,7329936";"11/07/14"
"
";"AUROCO04800";"0";"DESC";"COM. AGENCIA";"15";"532,794";"3019,166";"11/07/14"
"
";"AUROCO04800";"1";"CARG";"CREDITO";",64";"19,3226624";"3038,4886624";"11/07/14"
"
";"AUROCO04811";"0";"DESC";"COM. AGENCIA";"15";"799,191";"4528,749";"11/07/14"
"
";"AUROCO04811";"1";"CARG";"CREDITO";",64";"28,9839936";"4557,7329936";"11/07/14"
"
";"AUROCO04812";"0";"DESC";"COM. AGENCIA";"15";"799,191";"4528,749";"11/07/14"
"
";"AUROCO04812";"1";"CARG";"CREDITO";",64";"28,9839936";"4557,7329936";"11/07/14"
